recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,history_discount,history_bogo,recency_history,recency_bin_0,recency_bin_1,recency_bin_2,treatment
9,105.23,1,0,Urban,1,Phone,No Offer,0,105.23,0.0,947.07,0.0,0.0,1.0,0
10,142.08,0,1,Rural,1,Web,No Offer,0,0.0,142.08,1420.8000000000002,0.0,0.0,1.0,0
5,537.6,0,1,Urban,1,Multichannel,Buy One Get One,0,0.0,537.6,2688.0,0.0,1.0,0.0,1
9,141.07,1,0,Surburban,0,Phone,Discount,0,141.07,0.0,1269.6299999999999,0.0,0.0,1.0,1
10,41.67,0,1,Urban,1,Phone,No Offer,0,0.0,41.67,416.70000000000005,0.0,0.0,1.0,0
2,584.53,0,1,Urban,1,Phone,No Offer,0,0.0,584.53,1169.06,1.0,0.0,0.0,0
11,157.82,0,1,Urban,1,Web,Buy One Get One,0,0.0,157.82,1736.02,0.0,0.0,1.0,1
5,44.92,0,1,Surburban,0,Web,Buy One Get One,0,0.0,44.92,224.60000000000002,0.0,1.0,0.0,1
9,180.63,1,0,Urban,1,Phone,Buy One Get One,0,180.63,0.0,1625.67,0.0,0.0,1.0,1
9,93.19,1,0,Surburban,1,Web,Buy One Get One,0,93.19,0.0,838.71,0.0,0.0,1.0,1
6,95.81,1,0,Rural,0,Phone,No Offer,0,95.81,0.0,574.86,0.0,1.0,0.0,0
3,131.61,1,0,Surburban,1,Web,Discount,0,131.61,0.0,394.83000000000004,0.0,1.0,0.0,1
10,88.75,1,0,Urban,1,Web,Discount,0,88.75,0.0,887.5,0.0,0.0,1.0,1
5,784.96,1,0,Urban,1,Multichannel,Discount,0,784.96,0.0,3924.8,0.0,1.0,0.0,1
7,121.57,1,0,Urban,1,Phone,No Offer,0,121.57,0.0,850.99,0.0,1.0,0.0,0
4,74.97,1,0,Urban,0,Phone,No Offer,0,74.97,0.0,299.88,0.0,1.0,0.0,0
9,292.88,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,292.88,2635.92,0.0,0.0,1.0,1
5,954.34,1,1,Urban,1,Multichannel,Buy One Get One,0,954.34,954.34,4771.7,0.0,1.0,0.0,1
6,99.97,0,1,Surburban,0,Phone,Discount,0,0.0,99.97,599.8199999999999,0.0,1.0,0.0,1
1,41.03,1,0,Surburban,0,Phone,Buy One Get One,1,41.03,0.0,41.03,1.0,0.0,0.0,1
2,74.52,0,1,Urban,1,Phone,Discount,0,0.0,74.52,149.04,1.0,0.0,0.0,1
4,29.99,1,0,Rural,1,Web,Discount,0,29.99,0.0,119.96,0.0,1.0,0.0,1
1,342.12,0,1,Surburban,1,Web,No Offer,0,0.0,342.12,342.12,1.0,0.0,0.0,0
9,519.28,0,1,Surburban,1,Multichannel,Buy One Get One,1,0.0,519.28,4673.5199999999995,0.0,0.0,1.0,1
5,29.99,1,0,Surburban,0,Web,Buy One Get One,0,29.99,0.0,149.95,0.0,1.0,0.0,1
3,157.86,1,0,Surburban,1,Web,No Offer,0,157.86,0.0,473.58000000000004,0.0,1.0,0.0,0
6,75.58,0,1,Rural,1,Web,No Offer,0,0.0,75.58,453.48,0.0,1.0,0.0,0
2,502.5,0,1,Urban,1,Web,No Offer,0,0.0,502.5,1005.0,1.0,0.0,0.0,0
12,85.78,1,0,Urban,0,Web,No Offer,0,85.78,0.0,1029.3600000000001,0.0,0.0,1.0,0
11,56.8,1,0,Surburban,0,Web,Buy One Get One,0,56.8,0.0,624.8,0.0,0.0,1.0,1
12,158.7,0,1,Urban,1,Web,Buy One Get One,0,0.0,158.7,1904.3999999999999,0.0,0.0,1.0,1
10,29.99,1,0,Surburban,1,Web,Buy One Get One,0,29.99,0.0,299.9,0.0,0.0,1.0,1
5,201.22,1,0,Urban,0,Phone,Discount,0,201.22,0.0,1006.1,0.0,1.0,0.0,1
11,189.2,1,0,Urban,0,Web,No Offer,0,189.2,0.0,2081.2,0.0,0.0,1.0,0
11,319.36,0,1,Urban,0,Phone,Discount,0,0.0,319.36,3512.96,0.0,0.0,1.0,1
3,505.63,0,1,Surburban,1,Multichannel,No Offer,0,0.0,505.63,1516.8899999999999,0.0,1.0,0.0,0
11,29.99,1,0,Rural,0,Web,Discount,0,29.99,0.0,329.89,0.0,0.0,1.0,1
1,712.96,1,1,Rural,1,Phone,Buy One Get One,1,712.96,712.96,712.96,1.0,0.0,0.0,1
9,51.64,1,0,Urban,1,Phone,Discount,0,51.64,0.0,464.76,0.0,0.0,1.0,1
10,683.91,1,1,Surburban,1,Web,No Offer,0,683.91,683.91,6839.099999999999,0.0,0.0,1.0,0
2,760.55,0,1,Surburban,1,Phone,No Offer,0,0.0,760.55,1521.1,1.0,0.0,0.0,0
7,387.06,0,1,Surburban,0,Multichannel,Buy One Get One,0,0.0,387.06,2709.42,0.0,1.0,0.0,1
5,29.99,1,0,Surburban,1,Phone,No Offer,0,29.99,0.0,149.95,0.0,1.0,0.0,0
9,145.36,0,1,Urban,1,Web,Buy One Get One,0,0.0,145.36,1308.2400000000002,0.0,0.0,1.0,1
9,233.63,1,1,Surburban,1,Multichannel,Discount,0,233.63,233.63,2102.67,0.0,0.0,1.0,1
9,312.11,1,0,Rural,0,Phone,Discount,0,312.11,0.0,2808.9900000000002,0.0,0.0,1.0,1
10,145.75,1,0,Rural,0,Phone,Discount,0,145.75,0.0,1457.5,0.0,0.0,1.0,1
2,611.69,1,1,Urban,1,Web,No Offer,0,611.69,611.69,1223.38,1.0,0.0,0.0,0
1,288.73,1,1,Urban,0,Phone,No Offer,0,288.73,288.73,288.73,1.0,0.0,0.0,0
12,29.99,0,1,Surburban,0,Phone,Discount,0,0.0,29.99,359.88,0.0,0.0,1.0,1
3,55.58,1,0,Urban,1,Web,Discount,0,55.58,0.0,166.74,0.0,1.0,0.0,1
9,37.85,1,0,Urban,0,Web,Buy One Get One,0,37.85,0.0,340.65000000000003,0.0,0.0,1.0,1
10,89.74,0,1,Urban,1,Phone,No Offer,0,0.0,89.74,897.4,0.0,0.0,1.0,0
11,107.25,0,1,Urban,0,Web,Discount,0,0.0,107.25,1179.75,0.0,0.0,1.0,1
11,173.89,0,1,Surburban,1,Web,Discount,0,0.0,173.89,1912.79,0.0,0.0,1.0,1
10,49.32,1,0,Surburban,0,Web,Discount,0,49.32,0.0,493.2,0.0,0.0,1.0,1
1,162.87,0,1,Rural,1,Web,Buy One Get One,1,0.0,162.87,162.87,1.0,0.0,0.0,1
4,185.34,1,0,Urban,1,Phone,Discount,0,185.34,0.0,741.36,0.0,1.0,0.0,1
10,782.01,1,1,Rural,1,Multichannel,Buy One Get One,0,782.01,782.01,7820.1,0.0,0.0,1.0,1
2,150.34,1,0,Surburban,0,Phone,Discount,1,150.34,0.0,300.68,1.0,0.0,0.0,1
12,29.99,0,1,Rural,1,Phone,No Offer,0,0.0,29.99,359.88,0.0,0.0,1.0,0
10,76.34,0,1,Urban,0,Phone,No Offer,0,0.0,76.34,763.4000000000001,0.0,0.0,1.0,0
1,1087.17,0,1,Urban,1,Multichannel,No Offer,0,0.0,1087.17,1087.17,1.0,0.0,0.0,0
2,198.99,1,0,Surburban,0,Phone,Discount,0,198.99,0.0,397.98,1.0,0.0,0.0,1
7,29.99,0,1,Urban,0,Phone,No Offer,0,0.0,29.99,209.92999999999998,0.0,1.0,0.0,0
4,52.24,1,0,Urban,1,Phone,No Offer,0,52.24,0.0,208.96,0.0,1.0,0.0,0
8,297.9,1,0,Surburban,1,Multichannel,No Offer,0,297.9,0.0,2383.2,0.0,0.0,1.0,0
10,34.31,0,1,Urban,0,Web,Buy One Get One,0,0.0,34.31,343.1,0.0,0.0,1.0,1
1,99.14,0,1,Rural,0,Phone,Discount,1,0.0,99.14,99.14,1.0,0.0,0.0,1
2,115.92,1,0,Urban,0,Web,No Offer,0,115.92,0.0,231.84,1.0,0.0,0.0,0
7,386.21,1,1,Rural,1,Phone,Buy One Get One,0,386.21,386.21,2703.47,0.0,1.0,0.0,1
2,80.63,1,0,Surburban,0,Phone,Discount,0,80.63,0.0,161.26,1.0,0.0,0.0,1
4,54.14,0,1,Surburban,1,Web,No Offer,0,0.0,54.14,216.56,0.0,1.0,0.0,0
10,58.04,0,1,Rural,0,Web,No Offer,1,0.0,58.04,580.4,0.0,0.0,1.0,0
9,566.18,0,1,Rural,1,Multichannel,Discount,0,0.0,566.18,5095.62,0.0,0.0,1.0,1
7,114.75,0,1,Surburban,0,Phone,Discount,1,0.0,114.75,803.25,0.0,1.0,0.0,1
4,70.3,0,1,Surburban,0,Phone,No Offer,0,0.0,70.3,281.2,0.0,1.0,0.0,0
3,310.95,0,1,Urban,0,Web,Buy One Get One,1,0.0,310.95,932.8499999999999,0.0,1.0,0.0,1
2,509.37,0,1,Urban,1,Phone,Discount,0,0.0,509.37,1018.74,1.0,0.0,0.0,1
11,178.99,0,1,Urban,0,Phone,No Offer,0,0.0,178.99,1968.89,0.0,0.0,1.0,0
2,295.14,1,0,Surburban,1,Multichannel,Discount,1,295.14,0.0,590.28,1.0,0.0,0.0,1
12,32.92,1,0,Urban,1,Phone,Discount,0,32.92,0.0,395.04,0.0,0.0,1.0,1
11,115.07,0,1,Urban,1,Web,No Offer,0,0.0,115.07,1265.77,0.0,0.0,1.0,0
4,33.46,0,1,Surburban,0,Phone,Buy One Get One,1,0.0,33.46,133.84,0.0,1.0,0.0,1
10,442.12,0,1,Surburban,0,Phone,Discount,0,0.0,442.12,4421.2,0.0,0.0,1.0,1
5,29.99,1,0,Urban,0,Web,Buy One Get One,0,29.99,0.0,149.95,0.0,1.0,0.0,1
5,118.42,0,1,Rural,0,Web,Buy One Get One,1,0.0,118.42,592.1,0.0,1.0,0.0,1
1,729.76,1,1,Rural,1,Web,Discount,0,729.76,729.76,729.76,1.0,0.0,0.0,1
10,283.61,1,1,Surburban,1,Phone,Discount,0,283.61,283.61,2836.1000000000004,0.0,0.0,1.0,1
7,84.03,1,0,Surburban,0,Phone,No Offer,0,84.03,0.0,588.21,0.0,1.0,0.0,0
10,87.99,0,1,Urban,0,Web,No Offer,0,0.0,87.99,879.9,0.0,0.0,1.0,0
6,682.66,0,1,Urban,1,Multichannel,Discount,1,0.0,682.66,4095.96,0.0,1.0,0.0,1
5,49.28,0,1,Urban,0,Web,Buy One Get One,1,0.0,49.28,246.4,0.0,1.0,0.0,1
7,172.21,0,1,Surburban,1,Web,Discount,0,0.0,172.21,1205.47,0.0,1.0,0.0,1
1,1182.22,1,0,Rural,1,Multichannel,Discount,1,1182.22,0.0,1182.22,1.0,0.0,0.0,1
2,239.71,0,1,Surburban,1,Web,Buy One Get One,0,0.0,239.71,479.42,1.0,0.0,0.0,1
3,105.59,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,105.59,316.77,0.0,1.0,0.0,1
9,42.18,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,42.18,379.62,0.0,0.0,1.0,1
1,593.29,0,1,Rural,1,Multichannel,Buy One Get One,1,0.0,593.29,593.29,1.0,0.0,0.0,1
8,658.97,1,1,Surburban,1,Web,Discount,0,658.97,658.97,5271.76,0.0,0.0,1.0,1
10,29.99,1,0,Urban,1,Phone,No Offer,0,29.99,0.0,299.9,0.0,0.0,1.0,0
5,451.83,1,1,Urban,0,Multichannel,Buy One Get One,1,451.83,451.83,2259.15,0.0,1.0,0.0,1
11,402.08,1,0,Urban,0,Phone,No Offer,0,402.08,0.0,4422.88,0.0,0.0,1.0,0
9,80.24,0,1,Urban,0,Web,Buy One Get One,0,0.0,80.24,722.16,0.0,0.0,1.0,1
4,210.46,0,1,Urban,0,Web,Discount,0,0.0,210.46,841.84,0.0,1.0,0.0,1
7,308.1,1,1,Surburban,1,Web,Buy One Get One,0,308.1,308.1,2156.7000000000003,0.0,1.0,0.0,1
6,57.48,1,0,Urban,1,Web,No Offer,0,57.48,0.0,344.88,0.0,1.0,0.0,0
3,162.97,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,162.97,488.90999999999997,0.0,1.0,0.0,1
4,128.17,1,0,Rural,1,Phone,No Offer,0,128.17,0.0,512.68,0.0,1.0,0.0,0
9,780.28,0,1,Surburban,1,Multichannel,Discount,0,0.0,780.28,7022.5199999999995,0.0,0.0,1.0,1
11,418.29,0,1,Urban,0,Phone,Buy One Get One,0,0.0,418.29,4601.1900000000005,0.0,0.0,1.0,1
2,186.1,0,1,Urban,1,Web,No Offer,0,0.0,186.1,372.2,1.0,0.0,0.0,0
1,893.23,1,0,Surburban,1,Multichannel,Buy One Get One,0,893.23,0.0,893.23,1.0,0.0,0.0,1
12,175.45,1,0,Surburban,0,Web,Buy One Get One,0,175.45,0.0,2105.3999999999996,0.0,0.0,1.0,1
5,222.01,1,1,Rural,1,Phone,Buy One Get One,0,222.01,222.01,1110.05,0.0,1.0,0.0,1
6,107.91,0,1,Surburban,0,Web,No Offer,0,0.0,107.91,647.46,0.0,1.0,0.0,0
6,41.41,0,1,Urban,0,Phone,No Offer,0,0.0,41.41,248.45999999999998,0.0,1.0,0.0,0
2,275.09,1,0,Surburban,0,Phone,Buy One Get One,0,275.09,0.0,550.18,1.0,0.0,0.0,1
5,413.34,0,1,Urban,0,Phone,Buy One Get One,1,0.0,413.34,2066.7,0.0,1.0,0.0,1
1,223.46,1,1,Urban,1,Phone,No Offer,0,223.46,223.46,223.46,1.0,0.0,0.0,0
5,165.34,1,0,Surburban,0,Phone,Buy One Get One,0,165.34,0.0,826.7,0.0,1.0,0.0,1
6,236.71,0,1,Urban,1,Phone,No Offer,0,0.0,236.71,1420.26,0.0,1.0,0.0,0
9,198.68,1,0,Surburban,1,Web,Discount,0,198.68,0.0,1788.1200000000001,0.0,0.0,1.0,1
5,37.18,1,0,Surburban,1,Web,Buy One Get One,0,37.18,0.0,185.9,0.0,1.0,0.0,1
5,41.11,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,41.11,205.55,0.0,1.0,0.0,1
1,266.08,1,0,Urban,1,Web,No Offer,0,266.08,0.0,266.08,1.0,0.0,0.0,0
9,395.2,0,1,Rural,1,Multichannel,No Offer,0,0.0,395.2,3556.7999999999997,0.0,0.0,1.0,0
10,60.33,0,1,Surburban,1,Web,Buy One Get One,0,0.0,60.33,603.3,0.0,0.0,1.0,1
11,247.6,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,247.6,2723.6,0.0,0.0,1.0,1
1,547.24,1,1,Urban,1,Multichannel,No Offer,0,547.24,547.24,547.24,1.0,0.0,0.0,0
7,29.99,1,0,Urban,1,Phone,No Offer,0,29.99,0.0,209.92999999999998,0.0,1.0,0.0,0
3,57.35,1,0,Surburban,0,Phone,No Offer,0,57.35,0.0,172.05,0.0,1.0,0.0,0
10,333.06,0,1,Urban,0,Phone,No Offer,1,0.0,333.06,3330.6,0.0,0.0,1.0,0
8,505.99,0,1,Urban,1,Web,No Offer,0,0.0,505.99,4047.92,0.0,0.0,1.0,0
3,75.11,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,75.11,225.32999999999998,0.0,1.0,0.0,1
9,535.81,1,1,Surburban,1,Multichannel,Buy One Get One,0,535.81,535.81,4822.289999999999,0.0,0.0,1.0,1
2,137.45,1,0,Urban,0,Web,Buy One Get One,0,137.45,0.0,274.9,1.0,0.0,0.0,1
3,29.99,1,0,Urban,1,Web,No Offer,0,29.99,0.0,89.97,0.0,1.0,0.0,0
9,64.71,0,1,Surburban,0,Phone,Discount,0,0.0,64.71,582.39,0.0,0.0,1.0,1
8,132.83,1,0,Surburban,1,Web,Buy One Get One,0,132.83,0.0,1062.64,0.0,0.0,1.0,1
9,414.75,1,1,Surburban,0,Phone,No Offer,0,414.75,414.75,3732.75,0.0,0.0,1.0,0
8,190.13,0,1,Urban,1,Web,No Offer,0,0.0,190.13,1521.04,0.0,0.0,1.0,0
10,44.37,0,1,Surburban,0,Web,No Offer,0,0.0,44.37,443.7,0.0,0.0,1.0,0
6,243.91,0,1,Urban,1,Web,Buy One Get One,0,0.0,243.91,1463.46,0.0,1.0,0.0,1
6,55.09,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,55.09,330.54,0.0,1.0,0.0,1
5,630.33,1,1,Rural,1,Web,No Offer,1,630.33,630.33,3151.65,0.0,1.0,0.0,0
5,98.46,0,1,Rural,0,Web,Discount,0,0.0,98.46,492.29999999999995,0.0,1.0,0.0,1
4,163.21,1,0,Urban,1,Web,Discount,0,163.21,0.0,652.84,0.0,1.0,0.0,1
3,224.72,1,0,Rural,1,Phone,Buy One Get One,0,224.72,0.0,674.16,0.0,1.0,0.0,1
3,370.63,1,0,Surburban,1,Phone,Discount,0,370.63,0.0,1111.8899999999999,0.0,1.0,0.0,1
5,681.43,1,1,Urban,1,Phone,Discount,0,681.43,681.43,3407.1499999999996,0.0,1.0,0.0,1
8,1422.37,1,0,Rural,1,Phone,Buy One Get One,1,1422.37,0.0,11378.96,0.0,0.0,1.0,1
10,178.68,0,1,Rural,1,Web,Buy One Get One,0,0.0,178.68,1786.8000000000002,0.0,0.0,1.0,1
2,79.59,1,0,Rural,0,Web,Buy One Get One,0,79.59,0.0,159.18,1.0,0.0,0.0,1
7,244.88,1,0,Surburban,1,Phone,Discount,0,244.88,0.0,1714.1599999999999,0.0,1.0,0.0,1
3,264.43,1,0,Rural,1,Phone,No Offer,0,264.43,0.0,793.29,0.0,1.0,0.0,0
8,319.96,1,1,Urban,0,Web,Discount,0,319.96,319.96,2559.68,0.0,0.0,1.0,1
10,150.84,0,1,Surburban,1,Phone,No Offer,0,0.0,150.84,1508.4,0.0,0.0,1.0,0
11,54.11,1,0,Rural,0,Phone,Buy One Get One,0,54.11,0.0,595.21,0.0,0.0,1.0,1
2,346.94,1,0,Rural,0,Phone,Discount,1,346.94,0.0,693.88,1.0,0.0,0.0,1
7,29.99,1,0,Urban,1,Web,Discount,0,29.99,0.0,209.92999999999998,0.0,1.0,0.0,1
1,78.15,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,78.15,78.15,1.0,0.0,0.0,1
2,218.07,1,1,Rural,0,Web,Discount,0,218.07,218.07,436.14,1.0,0.0,0.0,1
2,330.79,0,1,Surburban,0,Multichannel,Discount,0,0.0,330.79,661.58,1.0,0.0,0.0,1
12,29.99,0,1,Surburban,1,Phone,Discount,0,0.0,29.99,359.88,0.0,0.0,1.0,1
8,29.99,0,1,Rural,1,Web,Discount,1,0.0,29.99,239.92,0.0,0.0,1.0,1
7,229.24,0,1,Urban,0,Phone,Buy One Get One,1,0.0,229.24,1604.68,0.0,1.0,0.0,1
3,131.14,1,0,Surburban,1,Web,Discount,0,131.14,0.0,393.41999999999996,0.0,1.0,0.0,1
11,158.71,0,1,Urban,0,Web,Buy One Get One,0,0.0,158.71,1745.8100000000002,0.0,0.0,1.0,1
9,65.97,1,0,Rural,0,Phone,Discount,1,65.97,0.0,593.73,0.0,0.0,1.0,1
8,274.03,0,1,Urban,0,Phone,No Offer,0,0.0,274.03,2192.24,0.0,0.0,1.0,0
5,68.62,1,0,Surburban,0,Web,No Offer,0,68.62,0.0,343.1,0.0,1.0,0.0,0
2,462.43,0,1,Surburban,0,Web,Buy One Get One,1,0.0,462.43,924.86,1.0,0.0,0.0,1
3,475.15,0,1,Urban,0,Multichannel,Discount,0,0.0,475.15,1425.4499999999998,0.0,1.0,0.0,1
1,275.64,1,0,Urban,1,Web,Buy One Get One,0,275.64,0.0,275.64,1.0,0.0,0.0,1
10,155.5,1,0,Urban,0,Phone,Buy One Get One,0,155.5,0.0,1555.0,0.0,0.0,1.0,1
9,268.13,0,1,Rural,0,Web,No Offer,0,0.0,268.13,2413.17,0.0,0.0,1.0,0
9,101.67,1,0,Surburban,0,Phone,No Offer,0,101.67,0.0,915.03,0.0,0.0,1.0,0
9,49.14,1,0,Urban,0,Web,No Offer,0,49.14,0.0,442.26,0.0,0.0,1.0,0
8,613.07,0,1,Surburban,1,Web,Discount,1,0.0,613.07,4904.56,0.0,0.0,1.0,1
1,190.56,0,1,Urban,1,Phone,Buy One Get One,0,0.0,190.56,190.56,1.0,0.0,0.0,1
9,65.41,0,1,Rural,0,Phone,Discount,0,0.0,65.41,588.6899999999999,0.0,0.0,1.0,1
8,96.59,0,1,Urban,0,Web,Buy One Get One,0,0.0,96.59,772.72,0.0,0.0,1.0,1
12,88.22,0,1,Surburban,0,Web,No Offer,0,0.0,88.22,1058.6399999999999,0.0,0.0,1.0,0
2,845.78,1,0,Surburban,1,Phone,No Offer,0,845.78,0.0,1691.56,1.0,0.0,0.0,0
10,310.26,1,1,Rural,0,Web,Discount,0,310.26,310.26,3102.6,0.0,0.0,1.0,1
2,123.32,1,0,Surburban,0,Web,Buy One Get One,0,123.32,0.0,246.64,1.0,0.0,0.0,1
5,108.18,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,108.18,540.9000000000001,0.0,1.0,0.0,1
3,56.33,0,1,Surburban,1,Web,No Offer,0,0.0,56.33,168.99,0.0,1.0,0.0,0
3,121.89,1,0,Urban,1,Phone,Discount,0,121.89,0.0,365.67,0.0,1.0,0.0,1
4,616.39,1,0,Surburban,1,Phone,Buy One Get One,0,616.39,0.0,2465.56,0.0,1.0,0.0,1
2,360.09,1,0,Rural,0,Web,Buy One Get One,0,360.09,0.0,720.18,1.0,0.0,0.0,1
3,120.25,1,0,Urban,1,Phone,No Offer,0,120.25,0.0,360.75,0.0,1.0,0.0,0
1,151.45,0,1,Urban,1,Web,Buy One Get One,0,0.0,151.45,151.45,1.0,0.0,0.0,1
10,44.34,1,0,Surburban,0,Web,No Offer,0,44.34,0.0,443.40000000000003,0.0,0.0,1.0,0
9,315.63,0,1,Surburban,1,Multichannel,No Offer,0,0.0,315.63,2840.67,0.0,0.0,1.0,0
11,29.99,0,1,Surburban,1,Web,Discount,0,0.0,29.99,329.89,0.0,0.0,1.0,1
2,354.69,0,1,Surburban,0,Web,Buy One Get One,1,0.0,354.69,709.38,1.0,0.0,0.0,1
9,173.32,1,0,Rural,0,Phone,No Offer,0,173.32,0.0,1559.8799999999999,0.0,0.0,1.0,0
8,39.16,1,0,Surburban,1,Web,No Offer,0,39.16,0.0,313.28,0.0,0.0,1.0,0
4,300.91,0,1,Urban,1,Phone,Discount,0,0.0,300.91,1203.64,0.0,1.0,0.0,1
9,120.01,0,1,Urban,1,Phone,Discount,0,0.0,120.01,1080.0900000000001,0.0,0.0,1.0,1
2,57.53,1,0,Urban,1,Phone,No Offer,0,57.53,0.0,115.06,1.0,0.0,0.0,0
8,107.63,0,1,Urban,0,Phone,Buy One Get One,0,0.0,107.63,861.04,0.0,0.0,1.0,1
2,37.5,1,0,Urban,0,Phone,No Offer,0,37.5,0.0,75.0,1.0,0.0,0.0,0
10,361.18,1,0,Surburban,1,Web,No Offer,0,361.18,0.0,3611.8,0.0,0.0,1.0,0
6,224.0,0,1,Urban,0,Multichannel,Buy One Get One,0,0.0,224.0,1344.0,0.0,1.0,0.0,1
11,49.83,1,0,Rural,0,Phone,Discount,0,49.83,0.0,548.13,0.0,0.0,1.0,1
10,132.99,1,0,Urban,0,Phone,Buy One Get One,0,132.99,0.0,1329.9,0.0,0.0,1.0,1
11,87.98,1,0,Rural,0,Phone,No Offer,0,87.98,0.0,967.7800000000001,0.0,0.0,1.0,0
8,126.92,1,0,Surburban,1,Phone,Buy One Get One,0,126.92,0.0,1015.36,0.0,0.0,1.0,1
10,264.37,0,1,Surburban,0,Multichannel,Discount,1,0.0,264.37,2643.7,0.0,0.0,1.0,1
7,116.99,1,0,Urban,0,Phone,Buy One Get One,0,116.99,0.0,818.93,0.0,1.0,0.0,1
11,57.23,1,0,Surburban,0,Phone,Discount,0,57.23,0.0,629.53,0.0,0.0,1.0,1
10,51.05,1,0,Surburban,0,Phone,No Offer,0,51.05,0.0,510.5,0.0,0.0,1.0,0
6,292.71,1,1,Urban,0,Multichannel,Discount,1,292.71,292.71,1756.2599999999998,0.0,1.0,0.0,1
4,72.03,0,1,Urban,1,Web,Discount,0,0.0,72.03,288.12,0.0,1.0,0.0,1
5,276.24,1,1,Urban,0,Multichannel,Discount,0,276.24,276.24,1381.2,0.0,1.0,0.0,1
9,29.99,1,0,Urban,1,Web,Buy One Get One,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
2,456.02,1,1,Surburban,0,Multichannel,Buy One Get One,0,456.02,456.02,912.04,1.0,0.0,0.0,1
6,40.75,0,1,Urban,1,Phone,Buy One Get One,1,0.0,40.75,244.5,0.0,1.0,0.0,1
9,29.99,0,1,Surburban,0,Phone,Buy One Get One,1,0.0,29.99,269.90999999999997,0.0,0.0,1.0,1
3,384.54,1,0,Urban,0,Web,No Offer,0,384.54,0.0,1153.6200000000001,0.0,1.0,0.0,0
2,936.03,1,1,Urban,1,Multichannel,Buy One Get One,0,936.03,936.03,1872.06,1.0,0.0,0.0,1
11,29.99,1,0,Surburban,1,Phone,Buy One Get One,0,29.99,0.0,329.89,0.0,0.0,1.0,1
4,255.95,0,1,Surburban,1,Web,No Offer,0,0.0,255.95,1023.8,0.0,1.0,0.0,0
8,40.43,0,1,Urban,1,Phone,No Offer,0,0.0,40.43,323.44,0.0,0.0,1.0,0
4,408.53,1,1,Rural,0,Multichannel,Discount,0,408.53,408.53,1634.12,0.0,1.0,0.0,1
2,661.58,1,1,Urban,1,Multichannel,No Offer,0,661.58,661.58,1323.16,1.0,0.0,0.0,0
8,52.36,1,0,Surburban,1,Phone,Discount,0,52.36,0.0,418.88,0.0,0.0,1.0,1
12,142.16,1,0,Urban,1,Phone,No Offer,0,142.16,0.0,1705.92,0.0,0.0,1.0,0
11,202.8,0,1,Urban,1,Web,Discount,0,0.0,202.8,2230.8,0.0,0.0,1.0,1
7,38.4,0,1,Urban,1,Web,Buy One Get One,0,0.0,38.4,268.8,0.0,1.0,0.0,1
2,343.18,1,0,Urban,1,Multichannel,No Offer,0,343.18,0.0,686.36,1.0,0.0,0.0,0
3,225.23,0,1,Urban,1,Phone,No Offer,0,0.0,225.23,675.6899999999999,0.0,1.0,0.0,0
6,66.72,0,1,Urban,1,Phone,No Offer,0,0.0,66.72,400.32,0.0,1.0,0.0,0
9,29.99,1,0,Rural,1,Web,Discount,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
7,180.65,0,1,Surburban,1,Web,Buy One Get One,0,0.0,180.65,1264.55,0.0,1.0,0.0,1
5,147.17,0,1,Surburban,1,Web,Buy One Get One,0,0.0,147.17,735.8499999999999,0.0,1.0,0.0,1
1,82.29,0,1,Surburban,0,Web,Buy One Get One,0,0.0,82.29,82.29,1.0,0.0,0.0,1
3,452.24,0,1,Rural,0,Web,No Offer,0,0.0,452.24,1356.72,0.0,1.0,0.0,0
3,157.58,1,0,Surburban,0,Web,No Offer,0,157.58,0.0,472.74,0.0,1.0,0.0,0
2,584.01,1,0,Surburban,1,Multichannel,Buy One Get One,0,584.01,0.0,1168.02,1.0,0.0,0.0,1
12,104.8,1,0,Urban,1,Phone,Buy One Get One,0,104.8,0.0,1257.6,0.0,0.0,1.0,1
10,165.36,1,0,Surburban,0,Web,No Offer,0,165.36,0.0,1653.6000000000001,0.0,0.0,1.0,0
3,175.3,0,1,Surburban,0,Phone,Discount,0,0.0,175.3,525.9000000000001,0.0,1.0,0.0,1
4,85.09,1,0,Rural,1,Web,Discount,0,85.09,0.0,340.36,0.0,1.0,0.0,1
2,29.99,0,1,Surburban,1,Web,Buy One Get One,0,0.0,29.99,59.98,1.0,0.0,0.0,1
1,176.98,1,0,Rural,1,Phone,Discount,1,176.98,0.0,176.98,1.0,0.0,0.0,1
7,328.03,1,1,Urban,0,Phone,Buy One Get One,0,328.03,328.03,2296.21,0.0,1.0,0.0,1
6,49.96,0,1,Surburban,0,Phone,No Offer,1,0.0,49.96,299.76,0.0,1.0,0.0,0
